ed9eaeb6a707f50154024b24d7efcb874a9795dd,4.599137505900011
ba12c0a2cb367af0467e479c03507c71a805d291,4.7520534301249775
b7298b0fe50443a623af9b56792b330c2d052845,4.61782508986351
c60be70309789b39355dc612f36e37090ccad5dc,4.958125392639038
a22a58c5be8aa2c2700619e37f2b7a6e4efa7e6b,5.261414166113575
d5841f944022e9ef49bf6ac9b5546dd82ab2784f,7.649811832768452
eb451c65ea210bed6af798282c2c6205c79f71fd,6.394788020982834
c3e73d0362e2b21fae6edfcf518063e8a28b7b63,7.511018830302289
df9e2c6cfb6035fa5b26af3b101bacf64e95e913,4.888528258783287
99103791231143dd15aa77f2aeb87b2cd4a1c22e,4.619515783382033
e2ed5ffddf1e60198f9f138810f84b7107ca0561,4.362264318319531
8554d1155712da4bc72ec5921db3227311265359,4.473165310063598
89fe8b96c04597a0fb63dca3a86e5f36e7580940,7.560723426556427
8b65dcf807a9de0c95c0896919da04523176fab8,5.043695413650324
b6e252e4989b3b422d69eae06831ad0bfd396126,5.260209087475124
9e0457ac0f2824c5e725d83bdeee91ed078343b4,7.576686833653721
c9c6d1fdb1bc64d7137f0fb7050e334cbb7c0f6e,7.261740718225505
ed6c052a16794cf2376b1497c505b438e9af69b6,5.845541596287352
c5d903eea354607809419b5e23c869ea16626a59,4.560315481142118
927008a1eb1983b52fe269b504f398ca185603c3,5.691390696322628
fd29d68d81bf469540c56ab7074ad748cd72203c,3.903459634146638
d6f54f87ad964bd1cea20ffceea962f8b6236da3,5.608058877665732
97983f3249349cfcb409b75d5f53e5cbab2bfa5a,5.245831136664071
b72f0fecebc0120609eb4643631055b2e7a31fd7,4.719685522589126
f3a7769633f8060ffee4a0295c55ec9be084e3c0,5.404205821228045
abf736b0441172883ba772951733e73d557598ab,6.2555453876388185
af99c21153a5cd9289febb0cc7d1f8cbee810621,3.499387289843755
f5a2b63a98287f49a07f6101717dd4c1048b9903,5.467855437386669
a9947ca4f64f3122a22c7827ae089d48db8fd76d,4.229130837375838
d28c344507f89c41df926794e0d5a96d10349014,6.923078408822256
ac6522ed2e2b8a808bb80970ccffcb6572183349,5.8524632757113535
8cf96ad1e77c722694ef03a06a781d61d632f2c0,5.178130071191985
92de4c1319bb3b07781b63801e4599302764dc5f,5.797718833695162
f0cbea39c26f2cf588e04885ddc1a439564bd782,6.758759101073265
f1299639d65fd743440958354f22154e171500d0,5.9116604680962235
943f8910b7d79d76726a7c50a996a39a00fb033b,4.9322065097420325
fc4d0cb084cf3b98bbe820a9fc36fd437940969e,5.953143996818998
c084f1399d2813131b70acb3920068a454cea6d5,4.360985073740115
979ddec134899a31461a05d820b9d6cad713715b,4.180532160188541
f7d331120e9b3a15cf4a0028849bf050846d5d6a,5.775387555193884
8866a6da23ad8a2abfb243905e0b5e2c98e366bc,4.96116195030229
5c67cd01bb445f9b80d30f2c551d0d42776898fe,6.006467439464276
f408354e704d901dac2f283fc8242d2787ee4813,5.762223883184083
e594aa5283c8b2076ece870504b4b6b2e9c29ca9,5.878221168913831
c5b963fdd21435b56c4cf55f49d652d92fc83093,4.9453562405894775
948fbf59cd52083820e8e1682a5bc2a34793997a,8.036130496095245
